0.45mm_10steps_500ms_1.csv,0.45mm_10steps_500ms_2.csv,0.45mm_40steps_300ms_1.csv,0.45mm_40steps_300ms_2.csv,0.45mm_480steps_300ms.csv,0.45mm_80steps_300ms.csv,single_step_40_300ms_1.csv,single_step_40_300ms_2.csv,triple_step_40_300ms_1.csv,triple_step_40_300ms_2.csv,triple_step_40_300ms_3.csv
11.41,10.865,403.028,79.547,100.896,467.152,23.675,23.711,10.775,10.753,10.753
11.41,10.865,403.027,79.539,100.895,467.148,23.675,23.711,10.775,10.753,10.753
11.41,10.865,403.026,79.538,100.895,467.116,23.675,23.711,10.775,10.753,10.753
11.41,10.865,403.026,79.54,100.894,467.116,23.675,23.711,10.774,10.753,10.753
11.41,10.864,403.025,79.539,100.894,467.119,23.675,23.711,10.774,10.753,10.753
11.41,10.864,403.025,79.538,100.894,467.118,23.675,23.711,10.775,10.752,10.752
11.41,10.864,403.025,79.537,100.893,467.115,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.024,79.539,100.893,467.116,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.024,79.54,100.892,467.117,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.024,79.541,100.892,467.114,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.025,79.54,100.891,467.114,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.024,79.537,100.891,467.115,23.675,23.711,10.776,10.753,10.753
11.41,10.864,403.024,79.54,100.89,467.113,23.675,23.711,10.776,10.754,10.754
11.41,10.864,403.023,79.54,100.89,467.112,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.023,79.537,100.889,467.113,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.023,79.535,100.889,467.112,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.022,79.537,100.889,467.11,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.022,79.538,100.888,467.111,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.021,79.535,100.888,467.111,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.021,79.535,100.887,467.11,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.021,79.537,100.887,467.11,23.675,23.711,10.775,10.754,10.754
11.41,10.864,403.02,79.536,100.886,467.111,23.675,23.711,10.775,10.754,10.754
11.41,10.864,403.02,79.536,100.886,467.11,23.675,23.711,10.774,10.754,10.754
11.41,10.864,403.02,79.536,100.885,467.11,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.019,79.536,100.885,467.11,23.675,23.711,10.775,10.754,10.754
11.41,10.864,403.017,79.536,100.885,467.109,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.017,79.536,100.884,467.108,23.675,23.711,10.775,10.754,10.754
11.41,10.864,403.017,79.535,100.884,467.108,23.675,23.711,10.775,10.754,10.754
11.41,10.864,403.017,79.533,100.883,467.107,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.017,79.534,100.883,467.106,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.017,79.534,100.882,467.105,23.675,23.711,10.775,10.754,10.754
11.41,10.864,403.017,79.533,100.882,467.105,23.675,23.711,10.775,10.754,10.754
11.41,10.864,403.017,79.533,100.881,467.105,23.676,23.711,10.775,10.754,10.754
11.41,10.864,403.018,79.533,100.881,467.105,23.675,23.711,10.775,10.753,10.753
11.41,10.865,403.017,79.534,100.877,467.104,23.676,23.711,10.774,10.753,10.753
11.41,10.864,403.017,79.533,100.842,467.103,23.676,23.711,10.774,10.753,10.753
11.41,10.864,403.016,79.533,100.766,467.103,23.675,23.711,10.775,10.753,10.753
11.41,10.864,403.016,79.534,100.678,467.102,23.676,23.711,10.774,10.753,10.753
11.41,10.864,403.016,79.533,100.582,467.103,23.676,23.711,10.774,10.753,10.753
11.41,10.864,403.028,79.533,100.461,467.103,23.676,23.711,10.775,10.753,10.753
11.41,10.864,403.082,79.532,100.353,467.101,23.675,23.711,10.774,10.753,10.753
11.41,10.864,403.173,79.532,100.245,467.101,23.675,23.711,10.774,10.753,10.753
11.41,10.864,403.296,79.532,100.131,467.101,23.676,23.711,10.775,10.753,10.753
11.41,10.864,403.472,79.532,100.045,467.101,23.676,23.711,10.775,10.753,10.753
11.41,10.864,403.696,79.532,100.012,467.1,23.676,23.711,10.775,10.753,10.753
11.41,10.864,403.956,79.531,99.984,467.099,23.676,23.711,10.775,10.753,10.753
11.409,10.864,404.271,79.531,99.961,467.099,23.676,23.711,10.775,10.753,10.753
11.409,10.864,404.623,79.532,99.968,467.097,23.675,23.711,10.775,10.753,10.753
11.41,10.864,404.973,79.531,99.965,467.097,23.675,23.711,10.775,10.753,10.753
11.41,10.863,405.336,79.53,99.954,467.097,23.675,23.711,10.776,10.753,10.753
11.41,10.864,405.712,79.53,99.956,467.096,23.675,23.711,10.776,10.753,10.753
11.41,10.864,406.074,79.53,99.964,467.096,23.675,23.711,10.775,10.753,10.753
11.41,10.864,406.439,79.53,99.957,467.095,23.675,23.711,10.775,10.754,10.754
11.41,10.864,406.814,79.53,99.955,467.095,23.675,23.711,10.776,10.753,10.753
11.41,10.864,407.173,79.53,99.959,467.094,23.675,23.711,10.776,10.753,10.753
11.41,10.863,407.537,79.53,99.956,467.095,23.675,23.711,10.775,10.753,10.753
11.41,10.864,407.906,79.53,99.95,467.093,23.675,23.711,10.775,10.753,10.753
11.409,10.863,408.261,79.53,99.952,467.093,23.675,23.711,10.775,10.753,10.753
11.41,10.863,408.618,79.53,99.953,467.092,23.675,23.711,10.775,10.753,10.753
11.409,10.863,408.982,79.529,99.948,467.091,23.675,23.711,10.775,10.753,10.753
11.409,10.863,409.331,79.529,99.948,467.09,23.675,23.711,10.775,10.753,10.753
11.41,10.863,409.677,79.529,99.95,467.088,23.675,23.712,10.775,10.753,10.753
11.409,10.863,410.032,79.528,99.949,467.088,23.675,23.711,10.775,10.753,10.753
11.409,10.863,410.377,79.528,99.948,467.086,23.675,23.711,10.775,10.753,10.753
11.41,10.863,410.716,79.529,99.95,467.085,23.675,23.711,10.775,10.753,10.753
11.41,10.864,411.07,79.529,99.95,467.084,23.675,23.711,10.775,10.753,10.753
11.41,10.864,411.424,79.529,99.948,467.083,23.675,23.711,10.775,10.753,10.753
11.41,10.864,411.773,79.529,99.949,467.082,23.675,23.711,10.775,10.753,10.753
11.41,10.864,412.133,79.529,99.949,467.081,23.675,23.711,10.775,10.753,10.753
11.41,10.864,412.495,79.529,99.946,467.081,23.675,23.711,10.775,10.753,10.753
11.41,10.864,412.813,79.528,99.945,467.081,23.675,23.711,10.775,10.753,10.753
11.41,10.864,413.087,79.528,99.946,467.081,23.675,23.711,10.775,10.753,10.753
11.41,10.864,413.339,79.527,99.944,467.08,23.675,23.711,10.775,10.753,10.753
11.41,10.864,413.534,79.527,99.943,467.079,23.675,23.711,10.775,10.754,10.754
11.41,10.863,413.681,79.527,99.943,467.078,23.676,23.711,10.775,10.754,10.754
11.41,10.864,413.79,79.527,99.943,467.078,23.675,23.711,10.775,10.754,10.754
11.41,10.863,413.857,79.527,99.941,467.078,23.676,23.711,10.775,10.754,10.754
11.409,10.863,413.872,79.527,99.942,467.077,23.675,23.711,10.775,10.754,10.754
11.41,10.863,413.884,79.528,99.942,467.076,23.676,23.711,10.775,10.754,10.754
11.41,10.863,413.898,79.528,99.941,467.075,23.675,23.712,10.775,10.754,10.754
11.409,10.863,413.896,79.528,99.941,467.075,23.675,23.711,10.776,10.754,10.754
11.409,10.863,413.897,79.528,99.94,467.075,23.675,23.711,10.776,10.754,10.754
11.409,10.863,413.901,79.527,99.939,467.074,23.675,23.712,10.776,10.754,10.754
11.409,10.863,413.903,79.527,99.938,467.073,23.675,23.712,10.776,10.753,10.753
11.409,10.863,413.9,79.526,99.938,467.072,23.676,23.712,10.776,10.754,10.754
11.409,10.863,413.902,79.526,99.937,467.071,23.676,23.712,10.776,10.757,10.757
11.409,10.863,413.906,79.526,99.936,467.071,23.676,23.712,10.776,10.76,10.76
11.409,10.863,413.906,79.526,99.935,467.07,23.676,23.712,10.776,10.766,10.766
11.409,10.863,413.904,79.526,99.935,467.07,23.676,23.712,10.776,10.774,10.774
11.409,10.863,413.908,79.527,99.934,467.068,23.676,23.712,10.776,10.783,10.783
11.409,10.863,413.908,79.527,99.934,467.069,23.676,23.712,10.776,10.79,10.79
11.409,10.863,413.907,79.527,99.934,467.068,23.676,23.712,10.775,10.801,10.801
11.409,10.863,413.907,79.527,99.933,467.068,23.676,23.712,10.775,10.813,10.813
11.409,10.863,413.909,79.527,99.932,467.068,23.676,23.712,10.775,10.819,10.819
11.409,10.863,413.908,79.526,99.932,467.067,23.676,23.712,10.775,10.824,10.824
11.409,10.863,413.907,79.525,99.932,467.067,23.676,23.712,10.775,10.829,10.829
11.409,10.863,413.909,79.525,99.931,467.067,23.676,23.712,10.775,10.831,10.831
11.409,10.863,413.909,79.524,99.93,467.066,23.676,23.711,10.775,10.831,10.831
11.409,10.863,413.91,79.524,99.93,467.065,23.676,23.711,10.775,10.832,10.832
11.409,10.864,413.91,79.524,99.929,467.064,23.676,23.711,10.775,10.832,10.832
11.409,10.864,413.911,79.524,99.928,467.063,23.676,23.711,10.775,10.83,10.83
11.409,10.863,413.911,79.525,99.928,467.062,23.676,23.711,10.775,10.831,10.831
11.409,10.863,413.911,79.525,99.928,467.062,23.676,23.711,10.775,10.834,10.834
11.409,10.863,413.911,79.526,99.927,467.061,23.676,23.711,10.775,10.834,10.834
11.409,10.863,413.911,79.525,99.927,467.06,23.676,23.711,10.775,10.835,10.835
11.409,10.863,413.911,79.525,99.926,467.06,23.676,23.712,10.775,10.838,10.838
11.409,10.863,413.911,79.525,99.926,467.06,23.676,23.712,10.775,10.841,10.841
11.409,10.864,413.912,79.524,99.926,467.06,23.676,23.712,10.775,10.841,10.841
11.409,10.864,413.912,79.524,99.925,467.06,23.676,23.711,10.775,10.841,10.841
11.409,10.864,413.911,79.523,99.924,467.06,23.676,23.712,10.775,10.842,10.842
11.409,10.864,413.911,79.523,99.924,467.059,23.676,23.712,10.775,10.842,10.842
11.409,10.864,413.911,79.523,99.923,467.059,23.676,23.712,10.775,10.841,10.841
11.409,10.864,413.911,79.524,99.923,467.058,23.676,23.712,10.775,10.841,10.841
11.409,10.864,413.91,79.525,99.922,467.058,23.676,23.711,10.775,10.841,10.841
11.409,10.864,413.91,79.525,99.921,467.057,23.676,23.712,10.775,10.841,10.841
11.409,10.864,413.909,79.525,99.921,467.056,23.676,23.712,10.775,10.842,10.842
11.408,10.864,413.909,79.525,99.92,467.055,23.676,23.712,10.775,10.843,10.843
11.408,10.864,413.909,79.525,99.92,467.054,23.676,23.711,10.775,10.844,10.844
11.409,10.864,413.91,79.524,99.92,467.054,23.676,23.711,10.775,10.845,10.845
11.409,10.864,413.909,79.524,99.919,467.053,23.676,23.711,10.775,10.846,10.846
11.408,10.864,413.91,79.524,99.919,467.053,23.676,23.712,10.775,10.846,10.846
11.409,10.864,413.91,79.534,99.918,467.052,23.676,23.712,10.775,10.846,10.846
11.409,10.863,413.91,79.596,99.918,467.052,23.676,23.711,10.775,10.846,10.846
11.409,10.863,413.91,79.686,99.917,467.052,23.676,23.711,10.775,10.846,10.846
11.409,10.863,413.91,79.757,99.916,467.052,23.676,23.712,10.775,10.846,10.846
11.409,10.863,413.91,79.876,99.916,467.051,23.676,23.712,10.776,10.845,10.845
11.409,10.863,413.909,80.079,99.915,467.052,23.676,23.712,10.776,10.846,10.846
11.409,10.863,413.91,80.319,99.915,467.051,23.676,23.712,10.776,10.846,10.846
11.409,10.863,413.909,80.561,99.914,467.051,23.676,23.712,10.775,10.846,10.846
11.409,10.863,413.909,80.817,99.914,467.05,23.676,23.712,10.775,10.847,10.847
11.409,10.863,413.909,81.098,99.913,467.05,23.676,23.712,10.776,10.848,10.848
11.409,10.863,413.909,81.416,99.913,467.05,23.676,23.711,10.775,10.848,10.848
11.409,10.863,413.909,81.749,99.912,467.049,23.676,23.712,10.775,10.848,10.848
11.409,10.863,413.909,82.043,99.912,467.049,23.676,23.711,10.776,10.848,10.848
11.409,10.862,413.909,82.321,99.911,467.048,23.676,23.711,10.776,10.848,10.848
11.409,10.863,413.908,82.627,99.911,467.048,23.676,23.711,10.776,10.847,10.847
11.409,10.863,413.909,82.942,99.91,467.048,23.676,23.711,10.776,10.847,10.847
11.409,10.862,413.908,83.248,99.909,467.047,23.676,23.712,10.776,10.846,10.846
11.409,10.862,413.907,83.532,99.909,467.047,23.676,23.712,10.776,10.847,10.847
11.409,10.863,413.907,83.805,99.908,467.046,23.676,23.712,10.775,10.847,10.847
11.409,10.863,413.907,84.111,99.908,467.046,23.676,23.712,10.775,10.847,10.847
11.409,10.863,413.906,84.429,99.907,467.045,23.676,23.712,10.775,10.848,10.848
11.408,10.863,413.906,84.716,99.907,467.044,23.676,23.712,10.775,10.848,10.848
11.408,10.862,413.906,84.985,99.906,467.044,23.676,23.712,10.775,10.849,10.849
11.408,10.862,413.905,85.28,99.906,467.046,23.676,23.712,10.775,10.849,10.849
11.408,10.862,413.904,85.585,99.905,467.079,23.676,23.712,10.776,10.849,10.849
11.408,10.862,413.905,85.858,99.905,467.162,23.676,23.712,10.776,10.849,10.849
11.408,10.862,413.905,86.116,99.904,467.282,23.676,23.712,10.776,10.849,10.849
11.408,10.862,413.905,86.389,99.904,467.423,23.676,23.712,10.776,10.849,10.849
11.408,10.862,413.905,86.673,99.903,467.614,23.676,23.712,10.776,10.849,10.849
11.408,10.862,413.905,86.949,99.903,467.834,23.676,23.712,10.776,10.849,10.849
11.408,10.863,413.905,87.208,99.902,468.093,23.676,23.711,10.776,10.85,10.85
11.408,10.863,413.905,87.428,99.902,468.403,23.676,23.712,10.776,10.85,10.85
11.408,10.863,413.905,87.63,99.901,468.722,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.904,87.842,99.901,469.024,23.676,23.711,10.776,10.851,10.851
11.408,10.863,413.904,88.012,99.901,469.342,23.676,23.712,10.775,10.851,10.851
11.409,10.863,413.903,88.109,99.9,469.698,23.676,23.712,10.775,10.851,10.851
11.409,10.863,413.903,88.168,99.899,470.123,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.903,88.22,99.899,470.615,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.903,88.24,99.899,470.96,23.676,23.712,10.776,10.85,10.85
11.408,10.863,413.902,88.241,99.898,471.27,23.676,23.712,10.776,10.85,10.85
11.408,10.863,413.902,88.233,99.898,471.542,23.676,23.712,10.776,10.85,10.85
11.409,10.863,413.902,88.215,99.897,471.801,23.676,23.712,10.776,10.85,10.85
11.408,10.863,413.902,88.194,99.897,472.003,23.676,23.712,10.776,10.85,10.85
11.408,10.863,413.901,88.188,99.896,472.144,23.676,23.712,10.776,10.85,10.85
11.408,10.863,413.901,88.194,99.896,472.174,23.676,23.712,10.775,10.85,10.85
11.408,10.863,413.9,88.192,99.895,472.112,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.899,88.184,99.895,472.149,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.899,88.185,99.894,472.173,23.676,23.712,10.775,10.851,10.851
11.408,10.863,413.899,88.195,99.894,472.2,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.899,88.187,99.894,472.201,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.9,88.179,99.893,472.205,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.9,88.182,99.893,472.217,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.9,88.182,99.892,472.218,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.9,88.17,99.892,472.214,23.676,23.712,10.776,10.85,10.85
11.408,10.863,413.901,88.162,99.891,472.22,23.676,23.712,10.776,10.85,10.85
11.408,10.863,413.9,88.165,99.891,472.224,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.9,88.165,99.891,472.222,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.9,88.159,99.89,472.222,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.899,88.159,99.89,472.227,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.899,88.161,99.889,472.225,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.899,88.163,99.888,472.224,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.898,88.161,99.888,472.226,23.676,23.712,10.775,10.851,10.851
11.408,10.863,413.898,88.161,99.887,472.226,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.898,88.163,99.887,472.224,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.898,88.162,99.887,472.223,23.676,23.712,10.776,10.852,10.852
11.408,10.863,413.898,88.16,99.886,472.225,23.676,23.712,10.776,10.852,10.852
11.408,10.863,413.897,88.159,99.886,472.223,23.676,23.712,10.777,10.852,10.852
11.408,10.863,413.896,88.16,99.885,472.222,23.676,23.712,10.777,10.852,10.852
11.408,10.863,413.896,88.16,99.885,472.223,23.676,23.712,10.776,10.853,10.853
11.407,10.863,413.896,88.157,99.885,472.223,23.676,23.712,10.777,10.853,10.853
11.407,10.863,413.895,88.159,99.884,472.222,23.676,23.712,10.777,10.853,10.853
11.407,10.863,413.895,88.16,99.884,472.222,23.676,23.712,10.776,10.852,10.852
11.408,10.863,413.895,88.158,99.878,472.222,23.676,23.712,10.777,10.852,10.852
11.408,10.862,413.895,88.158,99.838,472.22,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.896,88.159,99.764,472.22,23.676,23.712,10.776,10.852,10.852
11.408,10.863,413.896,88.16,99.677,472.221,23.676,23.712,10.776,10.851,10.851
11.408,10.862,413.896,88.157,99.586,472.219,23.676,23.712,10.776,10.851,10.851
11.408,10.862,413.896,88.158,99.475,472.219,23.676,23.712,10.776,10.851,10.851
11.408,10.862,413.896,88.16,99.378,472.218,23.676,23.712,10.776,10.851,10.851
11.408,10.863,413.896,88.158,99.277,472.217,23.676,23.712,10.776,10.852,10.852
11.408,10.863,413.896,88.157,99.176,472.216,23.676,23.712,10.776,10.852,10.852
11.408,10.863,413.896,88.158,99.106,472.215,23.676,23.712,10.776,10.853,10.853
11.408,10.863,413.895,88.158,99.082,472.215,23.676,23.712,10.776,10.853,10.853
11.408,10.862,413.895,88.156,99.062,472.214,23.676,23.712,10.776,10.853,10.853
11.408,10.863,413.895,88.157,99.046,472.213,23.676,23.712,10.776,10.854,10.854
11.408,10.863,413.894,88.158,99.054,472.213,23.676,23.712,10.776,10.854,10.854
11.407,10.863,413.895,88.157,99.049,472.212,23.676,23.712,10.776,10.854,10.854
11.407,10.863,413.894,88.157,99.042,472.211,23.677,23.712,10.776,10.853,10.853
11.407,10.863,413.892,88.158,99.044,472.211,23.677,23.712,10.776,10.854,10.854
11.408,10.863,413.892,88.157,99.051,472.211,23.676,23.712,10.776,10.853,10.853
11.407,10.863,413.892,88.157,99.043,472.21,23.676,23.712,10.777,10.853,10.853
11.407,10.863,413.891,88.157,99.043,472.209,23.676,23.712,10.777,10.853,10.853
11.407,10.863,413.891,88.158,99.045,472.209,23.676,23.712,10.777,10.853,10.853
11.407,10.863,413.891,88.156,99.043,472.208,23.676,23.712,10.777,10.854,10.854
11.407,10.862,413.89,88.156,99.038,472.208,23.676,23.712,10.777,10.854,10.854
11.407,10.862,413.89,88.157,99.04,472.207,23.676,23.712,10.777,10.854,10.854
11.407,10.862,413.89,88.156,99.039,472.207,23.676,23.712,10.776,10.854,10.854
11.407,10.862,413.89,88.156,99.035,472.206,23.677,23.712,10.776,10.854,10.854
11.407,10.862,413.891,88.156,99.035,472.206,23.677,23.712,10.776,10.854,10.854
11.407,10.862,413.891,88.156,99.037,472.206,23.677,23.712,10.776,10.854,10.854
11.407,10.862,413.89,88.156,99.035,472.205,23.677,23.712,10.776,10.854,10.854
11.407,10.862,413.89,88.156,99.035,472.205,23.677,23.712,10.776,10.854,10.854
11.407,10.863,413.89,88.157,99.036,472.204,23.677,23.712,10.776,10.854,10.854
11.407,10.863,413.89,88.155,99.035,472.204,23.676,23.712,10.776,10.853,10.853
11.407,10.863,413.894,88.156,99.034,472.202,23.676,23.712,10.775,10.853,10.853
11.407,10.862,413.928,88.156,99.034,472.201,23.676,23.712,10.775,10.853,10.853
11.407,10.862,414.007,88.156,99.034,472.2,23.676,23.712,10.775,10.853,10.853
11.407,10.862,414.116,88.155,99.032,472.2,23.676,23.712,10.775,10.853,10.853
11.407,10.862,414.273,88.156,99.031,472.199,23.676,23.712,10.775,10.854,10.854
11.407,10.863,414.488,88.156,99.031,472.197,23.676,23.712,10.775,10.853,10.853
11.407,10.863,414.733,88.155,99.029,472.197,23.676,23.712,10.776,10.853,10.853
11.407,10.863,415.027,88.156,99.029,472.196,23.677,23.712,10.775,10.853,10.853
11.407,10.863,415.534,88.156,99.029,472.195,23.677,23.712,10.776,10.853,10.853
11.407,10.863,415.887,88.155,99.028,472.195,23.676,23.712,10.776,10.854,10.854
11.407,10.863,416.265,88.155,99.027,472.194,23.676,23.712,10.776,10.853,10.853
11.407,10.863,416.66,88.155,99.027,472.194,23.676,23.712,10.776,10.854,10.854
11.407,10.863,417.047,88.155,99.027,472.192,23.676,23.712,10.776,10.853,10.853
11.407,10.863,417.453,88.155,99.026,472.192,23.676,23.712,10.776,10.854,10.854
11.407,10.863,417.835,88.155,99.026,472.191,23.676,23.712,10.776,10.854,10.854
11.407,10.863,418.207,88.155,99.026,472.191,23.676,23.712,10.776,10.854,10.854
11.407,10.863,418.401,88.155,99.025,472.191,23.676,23.713,10.776,10.855,10.855
11.407,10.863,418.766,88.155,99.024,472.19,23.676,23.713,10.776,10.852,10.852
11.407,10.863,419.092,88.155,99.024,472.19,23.676,23.713,10.776,10.851,10.851
11.407,10.863,419.409,88.155,99.023,472.189,23.676,23.712,10.776,10.857,10.857
11.407,10.863,419.734,88.155,99.022,472.189,23.676,23.713,10.776,10.866,10.866
11.407,10.863,420.025,88.154,99.021,472.189,23.676,23.713,10.776,10.872,10.872
11.407,10.863,420.349,88.155,99.021,472.188,23.676,23.712,10.776,10.883,10.883
11.407,10.862,420.683,88.154,99.021,472.188,23.676,23.712,10.776,10.897,10.897
11.407,10.863,421.026,88.154,99.02,472.188,23.676,23.712,10.776,10.909,10.909
11.407,10.863,421.363,88.154,99.02,472.187,23.676,23.712,10.776,10.921,10.921
11.407,10.863,421.71,88.154,99.019,472.187,23.676,23.712,10.776,10.936,10.936
11.407,10.862,422.082,88.155,99.019,472.186,23.676,23.713,10.776,10.943,10.943
11.407,10.863,422.446,88.155,99.018,472.185,23.676,23.712,10.776,10.947,10.947
11.407,10.862,422.795,88.155,99.018,472.184,23.676,23.713,10.776,10.953,10.953
11.407,10.863,423.15,88.155,99.017,472.184,23.676,23.713,10.776,10.958,10.958
11.407,10.863,423.486,88.154,99.016,472.183,23.676,23.713,10.776,10.959,10.959
11.407,10.862,423.772,88.155,99.016,472.181,23.676,23.713,10.776,10.963,10.963
11.407,10.862,424.049,88.154,99.015,472.181,23.676,23.713,10.776,10.972,10.972
11.407,10.862,424.271,88.154,99.014,472.18,23.676,23.713,10.776,10.976,10.976
11.407,10.862,424.427,88.154,99.014,472.179,23.676,23.712,10.776,10.98,10.98
11.407,10.862,424.548,88.154,99.013,472.178,23.677,23.712,10.776,10.987,10.987
11.407,10.861,424.644,88.154,99.013,472.179,23.677,23.712,10.776,10.993,10.993
11.407,10.862,424.69,88.154,99.012,472.177,23.676,23.712,10.776,10.995,10.995
11.407,10.862,424.705,88.155,99.012,472.176,23.676,23.712,10.776,10.999,10.999
11.407,10.862,424.729,88.154,99.012,472.176,23.676,23.712,10.776,11.003,11.003
11.407,10.862,424.72,88.154,99.012,472.175,23.676,23.712,10.776,11.003,11.003
11.406,10.862,424.719,88.155,99.011,472.175,23.677,23.712,10.776,11.005,11.005
